0,37019
1,38898
2,35341
3,47765
4,29042
5,80418
6,25377
7,67812
8,29930
9,40199
10,31162
11,35717
12,120003
13,57501
14,54751
15,40901
16,30035
17,47203
18,39170
19,47878
20,28413
21,49446
22,42345
23,40682
24,38856
25,35004
26,30368
27,49543
28,27892
29,51282
30,94380
31,48791
32,48712
33,50111
34,61511
35,40784
36,42288
37,120012
38,25361
39,28360
40,44685
41,59572
42,36937
43,21805
44,41301
45,29299
46,31101
47,61438
48,30066
49,29604
50,29836
51,30731
52,43137
53,43486
54,29927
55,44759
56,73751
57,32966
58,50847
59,37652
60,120029
61,37504
62,70596
63,47614
64,55331
65,32571
66,37363
67,43343
68,59075
69,29108
70,38852
71,68699
72,27409
73,24827
74,120029
75,30044
76,51559
77,34282
78,40186
79,120018
80,39970
81,62656
82,80377
83,120026
84,120030
85,27286
86,47845
87,51198
88,120017
89,38767
90,43915
91,37051
92,40130
93,34425
94,120029
95,20019
96,42202
97,47462
98,46860
99,47878
100,48943
101,120010
102,38188
103,34499
104,27260
105,33697
106,37853
107,83724
108,48845
109,120013
110,120014
111,61758
112,50413
113,28228
114,32814
115,64158
116,55036
117,81643
118,34501
119,22954
120,54815
121,43361
122,39765
123,40169
124,51287
125,120023
126,57739
127,80892
128,42741
129,46310
130,120012
131,27562
132,46942
133,32930
134,34566
135,28749
136,49544
137,49514
138,41755
139,25373
140,37035
141,50948
142,38922
143,32548
144,44124
145,40626
146,46139
147,49113
148,26192
149,75701
150,50287
151,34283
152,34168
153,46306
154,49646
155,36568
156,97174
157,62930
158,120024
159,35347
160,120013
161,75838
162,31699
163,48941
164,34551
165,120021
166,42255
167,106682
168,32615
169,53534
170,60524
171,34266
172,32230
173,43206
174,27260
175,36551
176,45807
177,82295
178,105866
179,74088
180,29790
181,39687
182,82872
183,37670
184,37174
185,60435
186,41305
187,49880
188,43307
189,40173
190,51682
191,63692
192,120012
193,45644
194,57287
195,120022
196,48946
197,61090
198,90086
199,26158
200,36782
201,45144
202,58788
203,35634
204,39137
205,30195
206,29860
207,34333
208,41474
209,29945
210,25372
211,38604
212,29028
213,28008
214,120034
215,120025
216,76037
217,40921
218,42405
219,30569
220,63326
221,54464
222,120009
223,43724
224,34550
225,28248
226,32969
227,35929
228,52532
229,120012
230,42541
231,66480
232,120029
233,35330
234,47225
235,26757
236,22090
237,58808
238,39237
239,67598
240,44907
241,120012
242,37086
243,58037
244,37805
245,43438
246,79293
247,30295
248,36435
249,29093
250,41091
251,56468
252,30129
253,86546
254,36901
255,36796
256,29026
257,120032
258,49129
259,47078
260,25208
261,40055
262,48495
263,31897
264,36901
265,32148
266,46609
267,35333
268,105518
269,24620
270,67539
271,39906
272,38784
273,47162
274,61439
275,33281
276,32946
277,120029
278,26490
279,32030
280,41956
281,37701
282,30602
283,36147
284,46413
285,49660
286,26388
287,38802
288,38286
289,40989
290,32114
291,34099
292,35067
293,53083
294,41006
295,31362
296,32531
297,29281
298,31775
299,31734
300,33384
301,29895
302,37081
303,120029
304,36818
305,84912
306,36439
307,52032
308,47411
309,36768
310,56687
311,48346
312,69047
313,45192
314,40706
315,40547
316,120008
317,59490
318,25357
319,40572
320,116909
321,31047
322,25989
323,120011
324,120009
325,40657
326,19988
327,48574
328,57122
329,42120
330,58415
331,41735
332,39972
333,102196
334,40287
335,48529
336,60256
337,74771
338,50111
339,39970
340,105515
341,35933
342,58887
343,28212
344,52031
345,48025
346,29728
347,34132
348,32515
349,53551
350,58671
351,43691
352,25793
353,39502
354,48732
355,54879
356,25363
357,52244
358,74068
359,40173
360,50462
361,52549
362,92106
363,50676
364,36350
365,45005
366,22091
367,31699
368,40018
369,70400
370,42621
371,29926
372,40371
373,31680
374,39401
375,37813
376,42891
377,28476
378,102997
379,56254
380,34582
381,43776
382,45342
383,24457
384,40137
385,84877
386,28228
387,54319
388,24887
389,24574
390,42546
391,45577
392,107399
393,41340
394,27043
395,35330
396,69803
397,31528
398,75921
