0,44080
1,73329
2,29468
3,71173
4,31725
5,103485
6,35830
7,45177
8,28793
9,120012
10,68246
11,31731
12,39505
13,32815
14,30163
15,19763
16,113154
17,48811
18,78622
19,31298
20,24588
21,34734
22,74803
23,33584
24,26358
25,31798
26,24586
27,31092
28,120017
29,53530
30,26969
31,82560
32,28374
33,62626
34,37971
35,94543
36,27138
37,42657
38,28945
39,29745
40,27090
41,38505
42,58154
43,49614
44,31760
45,29654
46,26027
47,18787
48,59973
49,33243
50,33633
51,29578
52,120027
53,63059
54,39456
55,34346
56,28012
57,18821
58,30925
59,29644
60,65004
61,33765
62,28126
63,74516
64,23658
65,26707
66,18788
67,29906
68,114976
69,29692
70,119342
71,33483
72,63629
73,26755
74,23523
75,47018
76,48626
77,99558
78,80457
79,26543
80,29857
81,37020
82,36116
83,19837
84,77505
85,103362
86,33064
87,51082
88,27359
89,59188
90,25742
91,31296
92,34281
93,60321
94,32382
95,45292
96,27531
97,71829
98,120008
99,32500
100,31496
101,63243
102,55182
103,54454
104,35200
105,30671
106,31030
107,56116
108,18519
109,120012
110,61088
111,30870
112,55836
113,37400
114,31530
115,118328
116,60706
117,30463
118,48947
119,55833
120,67085
121,37702
122,78553
123,113381
124,109568
125,84931
126,42124
127,49711
128,27422
129,38636
130,33300
131,29659
132,29862
133,98291
134,43442
135,44129
136,38100
137,25892
138,32329
139,32030
140,31797
141,54667
142,34067
143,60339
144,28660
145,42186
146,37885
147,27191
148,40305
149,44407
150,47483
151,31780
152,91118
153,27827
154,111837
155,35201
156,113239
157,31712
158,22889
159,79039
160,37137
161,73503
162,65225
163,45860
164,40956
165,98563
166,35183
167,30996
168,67178
169,54683
170,26694
171,63809
172,87866
173,29581
174,76648
175,36635
176,34066
177,46827
178,37704
179,33365
180,50663
181,42721
182,26992
183,38570
184,40871
185,19685
186,42973
187,86114
188,89380
189,67448
190,27926
191,40038
192,43090
193,29679
194,29092
195,18236
196,50213
197,33132
198,27660
199,28895
200,37170
201,64674
202,31214
203,32098
204,66945
205,25941
206,33132
207,65311
208,92735
209,44364
210,54652
211,42852
212,81548
213,28789
214,120011
215,80094
216,65809
217,76287
218,43392
219,45646
220,37700
221,120012
222,37134
223,59840
224,72757
225,54121
226,34716
227,86093
228,81495
229,38206
230,103160
231,58434
232,120034
233,31459
234,38636
235,45876
236,76957
237,50147
238,45545
239,65293
240,30501
241,40738
242,39670
243,27460
244,24492
245,56270
246,51462
247,71365
248,65684
249,85189
250,24856
251,30231
252,30995
253,35967
254,31464
255,120011
256,31095
257,25014
258,32459
259,30161
260,89701
261,86629
262,70213
263,55756
264,59035
265,27513
266,33396
267,31321
268,104196
269,94438
270,31700
271,43073
272,61290
273,31930
274,56769
275,27492
276,30454
277,26517
278,60306
279,39554
280,31763
281,103979
282,68063
283,39869
284,76740
285,42138
286,51298
287,54619
288,103608
289,120009
290,37021
291,86295
292,66612
293,65845
294,38071
295,69148
296,34665
297,33732
298,120028
299,41121
300,39035
301,31580
302,56270
303,19651
304,39821
305,49732
306,46609
307,48526
308,28930
309,50114
310,35700
311,55870
312,41302
313,51281
314,36207
315,35130
316,39086
317,27426
318,33317
319,38818
320,37735
321,36434
322,50446
323,31196
324,39387
325,97910
326,48978
327,37700
328,37501
329,30728
330,120017
331,45077
332,46059
333,56639
334,120026
335,38988
336,49367
337,28196
338,25521
339,45677
340,48446
341,39754
342,43039
343,70881
344,60192
345,61628
346,84310
347,31264
348,38970
349,120011
350,72218
351,28592
352,28909
353,49248
354,35132
355,38100
356,45962
357,27626
358,49213
359,27460
360,120016
361,28430
362,45909
363,39021
364,35698
365,43291
366,41497
367,72580
368,48343
369,54635
370,35823
371,30123
372,80609
373,28009
374,33548
375,38913
376,44341
377,31714
378,120011
379,62157
380,27695
381,72619
382,44607
383,81259
384,59706
385,50865
386,45843
387,30729
388,50215
389,39370
390,102038
391,31547
392,31029
393,30300
394,82890
395,17839
396,46421
397,37570
398,39686
399,38102
400,40170
401,120001
402,101920
403,27443
404,50666
405,38454
406,38820
407,44392
408,74169
409,120013
410,49980
411,108485
412,25709
413,92700
414,87180
415,111985
416,42892
417,27425
418,30368
419,16731
420,20180
421,85563
422,46777
423,88551
424,23719
425,38638
426,19833
427,28279
428,37798
429,108468
430,94072
431,32226
432,37788
433,40237
434,59643
435,74961
436,37186
437,23905
438,36571
439,37432
440,34702
441,92837
442,21853
443,32132
444,43975
445,39486
446,43542
447,36652
448,28644
449,32329
450,41168
451,39474
452,48827
453,40037
454,38600
455,28528
456,74567
457,117047
458,37766
459,26722
460,22806
461,57640
462,34066
463,41406
464,51434
465,36178
466,28461
467,34696
468,27909
469,31332
470,44288
471,47147
472,115841
473,36730
474,82363
475,60419
476,27793
477,32847
478,78074
479,64024
480,39366
481,31113
482,60290
483,70197
484,48879
485,32716
486,18785
487,27592
488,37235
489,26492
490,44158
491,70014
492,42895
493,28596
494,68578
495,28485
496,93822
497,33580
498,42039
499,28895
500,39269
501,37787
502,33046
503,40919
504,55669
505,36182
506,72872
507,39500
508,35050
509,34284
510,44175
511,67459
512,36135
513,20355
514,30725
515,94451
516,24359
517,17518
518,38634
519,30596
520,81758
521,110773
522,28514
523,63157
524,51379
525,49111
526,61190
527,54135
528,45677
529,28259
530,37402
531,35835
532,82310
533,28142
534,30600
535,45170
536,35084
537,30428
538,106247
539,27430
540,67067
541,29128
542,57620
543,31197
544,39706
545,29676
546,55207
547,39767
548,48878
549,105770
550,47889
551,54668
552,47742
553,43095
554,41438
555,80194
556,37837
557,56568
558,96575
559,115022
560,31897
561,57836
562,108484
563,24658
564,30067
565,28837
566,120012
567,34966
568,111809
569,120005
570,22247
571,49264
572,44656
573,102579
574,106783
575,38202
576,44375
577,38653
578,31895
579,45943
580,59089
581,90283
582,36669
583,60139
584,39237
585,38201
586,37769
587,28792
588,42673
589,39354
590,44313
591,26619
592,29495
593,31345
594,29999
595,30526
596,67680
597,65664
598,31960
599,120011
600,29465
601,37069
602,42723
603,31346
604,42203
605,54785
606,30796
607,95721
608,30510
609,39360
